	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr13	0	13171.17430954949	231	0.9139250731808922
1	HMEC_rep2	chr13	500000	2444.7589745065447	230	0.9139250731808922
2	HMEC_rep2	chr13	1000000	768.874526422066	229	0.9139250731808922
3	HMEC_rep2	chr13	1500000	396.35192473770365	228	0.9139250731808922
4	HMEC_rep2	chr13	2000000	245.8314593260198	227	0.9139250731808922
5	HMEC_rep2	chr13	2500000	178.8919370899207	226	0.9139250731808922
6	HMEC_rep2	chr13	3000000	140.08773659716158	225	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr14	0	13832.972326387582	215	0.9139250731808922
1	HMEC_rep2	chr14	500000	2277.0006657235253	214	0.9139250731808922
2	HMEC_rep2	chr14	1000000	644.1467692206844	213	0.9139250731808922
3	HMEC_rep2	chr14	1500000	331.416748251836	212	0.9139250731808922
4	HMEC_rep2	chr14	2000000	209.26475774800636	211	0.9139250731808922
5	HMEC_rep2	chr14	2500000	148.0036668519776	210	0.9139250731808922
6	HMEC_rep2	chr14	3000000	112.01964848690581	209	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr15	0	14275.727111835762	206	0.9139250731808922
1	HMEC_rep2	chr15	500000	2257.2877885067014	205	0.9139250731808922
2	HMEC_rep2	chr15	1000000	582.9931380875364	204	0.9139250731808922
3	HMEC_rep2	chr15	1500000	276.5497769353523	203	0.9139250731808922
4	HMEC_rep2	chr15	2000000	183.97887101556503	202	0.9139250731808922
5	HMEC_rep2	chr15	2500000	122.34949444576581	201	0.9139250731808922
6	HMEC_rep2	chr15	3000000	92.47219237878028	200	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr16	0	15841.729558165356	181	0.9139250731808922
1	HMEC_rep2	chr16	500000	2335.581615393205	180	0.9139250731808922
2	HMEC_rep2	chr16	1000000	640.8332850329454	179	0.9139250731808922
3	HMEC_rep2	chr16	1500000	333.1790489773047	178	0.9139250731808922
4	HMEC_rep2	chr16	2000000	191.34923639376322	177	0.9139250731808922
5	HMEC_rep2	chr16	2500000	128.24882404851095	176	0.9139250731808922
6	HMEC_rep2	chr16	3000000	101.89542698152249	175	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr17	0	18780.623963756665	163	0.9139250731808922
1	HMEC_rep2	chr17	500000	2574.9042715772493	162	0.9139250731808922
2	HMEC_rep2	chr17	1000000	547.5707886503939	161	0.9139250731808922
3	HMEC_rep2	chr17	1500000	255.3324436024865	160	0.9139250731808922
4	HMEC_rep2	chr17	2000000	155.35554290433686	159	0.9139250731808922
5	HMEC_rep2	chr17	2500000	106.62676246833776	158	0.9139250731808922
6	HMEC_rep2	chr17	3000000	83.84600968751509	157	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr18	0	15868.513227053096	157	0.9139250731808922
1	HMEC_rep2	chr18	500000	2813.7696576162916	156	0.9139250731808922
2	HMEC_rep2	chr18	1000000	809.7246568108825	155	0.9139250731808922
3	HMEC_rep2	chr18	1500000	408.0534263223944	154	0.9139250731808922
4	HMEC_rep2	chr18	2000000	239.25844277525496	153	0.9139250731808922
5	HMEC_rep2	chr18	2500000	165.5679732334056	152	0.9139250731808922
6	HMEC_rep2	chr18	3000000	132.96696743433458	151	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr19	0	18632.051030743663	119	0.9139250731808922
1	HMEC_rep2	chr19	500000	2577.536907795661	118	0.9139250731808922
2	HMEC_rep2	chr19	1000000	582.3257784023604	117	0.9139250731808922
3	HMEC_rep2	chr19	1500000	285.82650618639065	116	0.9139250731808922
4	HMEC_rep2	chr19	2000000	173.80254164935567	115	0.9139250731808922
5	HMEC_rep2	chr19	2500000	118.46778661430372	114	0.9139250731808922
6	HMEC_rep2	chr19	3000000	89.4116286194693	113	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr20	0	17109.8722969493	127	0.9139250731808922
1	HMEC_rep2	chr20	500000	2760.1715946951717	126	0.9139250731808922
2	HMEC_rep2	chr20	1000000	663.4705614229225	125	0.9139250731808922
3	HMEC_rep2	chr20	1500000	320.95240006338975	124	0.9139250731808922
4	HMEC_rep2	chr20	2000000	197.0967034073276	123	0.9139250731808922
5	HMEC_rep2	chr20	2500000	134.03842246161554	122	0.9139250731808922
6	HMEC_rep2	chr20	3000000	98.45883491183541	121	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr21	0	12973.641842917319	97	0.9139250731808922
1	HMEC_rep2	chr21	500000	2077.0951197915233	96	0.9139250731808922
2	HMEC_rep2	chr21	1000000	585.3472197485097	95	0.9139250731808922
3	HMEC_rep2	chr21	1500000	310.23254784574385	94	0.9139250731808922
4	HMEC_rep2	chr21	2000000	205.06653520806242	93	0.9139250731808922
5	HMEC_rep2	chr21	2500000	146.55532097097392	92	0.9139250731808922
6	HMEC_rep2	chr21	3000000	115.34427404150249	91	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chr22	0	13289.430984203638	103	0.9139250731808922
1	HMEC_rep2	chr22	500000	1811.1850558109857	102	0.9139250731808922
2	HMEC_rep2	chr22	1000000	395.65090724079084	101	0.9139250731808922
3	HMEC_rep2	chr22	1500000	180.69163464689876	100	0.9139250731808922
4	HMEC_rep2	chr22	2000000	95.74871629105549	99	0.9139250731808922
5	HMEC_rep2	chr22	2500000	64.13727488879547	98	0.9139250731808922
6	HMEC_rep2	chr22	3000000	58.59908109077425	97	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chrX	0	13475.954709421263	311	0.9139250731808922
1	HMEC_rep2	chrX	500000	2292.975980147607	310	0.9139250731808922
2	HMEC_rep2	chrX	1000000	786.9889324834371	309	0.9139250731808922
3	HMEC_rep2	chrX	1500000	470.6396110128452	308	0.9139250731808922
4	HMEC_rep2	chrX	2000000	323.31190787092413	307	0.9139250731808922
5	HMEC_rep2	chrX	2500000	240.58663041026358	306	0.9139250731808922
6	HMEC_rep2	chrX	3000000	191.943234848288	305	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep2	chrY	0	1701.389015589744	119	0.9139250731808922
1	HMEC_rep2	chrY	500000	76.24395054278781	118	0.9139250731808922
2	HMEC_rep2	chrY	1000000	16.10647141499989	117	0.9139250731808922
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr1	0	14365.982533368087	499	0.7717894894085827
1	HMEC_rep1	chr1	500000	2936.162378472981	498	0.7717894894085827
2	HMEC_rep1	chr1	1000000	741.8220093882084	497	0.7717894894085827
3	HMEC_rep1	chr1	1500000	353.6668492184001	496	0.7717894894085827
4	HMEC_rep1	chr1	2000000	206.83711236008557	495	0.7717894894085827
5	HMEC_rep1	chr1	2500000	148.13083257023067	494	0.7717894894085827
6	HMEC_rep1	chr1	3000000	113.6691641829447	493	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr2	0	14649.10974641199	487	0.7717894894085827
1	HMEC_rep1	chr2	500000	3236.794362781263	486	0.7717894894085827
2	HMEC_rep1	chr2	1000000	942.1757331791714	485	0.7717894894085827
3	HMEC_rep1	chr2	1500000	459.62257227447844	484	0.7717894894085827
4	HMEC_rep1	chr2	2000000	275.89029521509457	483	0.7717894894085827
5	HMEC_rep1	chr2	2500000	186.6894255046623	482	0.7717894894085827
6	HMEC_rep1	chr2	3000000	137.88788120816946	481	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr3	0	14676.994069920487	397	0.7717894894085827
1	HMEC_rep1	chr3	500000	3224.8277166896296	396	0.7717894894085827
2	HMEC_rep1	chr3	1000000	925.0446406791352	395	0.7717894894085827
3	HMEC_rep1	chr3	1500000	458.4413060484273	394	0.7717894894085827
4	HMEC_rep1	chr3	2000000	275.038524943066	393	0.7717894894085827
5	HMEC_rep1	chr3	2500000	184.53900248908496	392	0.7717894894085827
6	HMEC_rep1	chr3	3000000	133.9797336137026	391	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr4	0	13893.697953730756	383	0.7717894894085827
1	HMEC_rep1	chr4	500000	3186.17065122424	382	0.7717894894085827
2	HMEC_rep1	chr4	1000000	978.9295096770348	381	0.7717894894085827
3	HMEC_rep1	chr4	1500000	508.44305280074127	380	0.7717894894085827
4	HMEC_rep1	chr4	2000000	312.970587264884	379	0.7717894894085827
5	HMEC_rep1	chr4	2500000	219.49758746654595	378	0.7717894894085827
6	HMEC_rep1	chr4	3000000	161.39144421258723	377	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr5	0	14290.211314320293	362	0.7717894894085827
1	HMEC_rep1	chr5	500000	3228.544181869161	361	0.7717894894085827
2	HMEC_rep1	chr5	1000000	995.1398712566938	360	0.7717894894085827
3	HMEC_rep1	chr5	1500000	486.96879465042986	359	0.7717894894085827
4	HMEC_rep1	chr5	2000000	293.98842690931366	358	0.7717894894085827
5	HMEC_rep1	chr5	2500000	202.26271114283793	357	0.7717894894085827
6	HMEC_rep1	chr5	3000000	148.49380922450493	356	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr6	0	14615.168114800508	343	0.7717894894085827
1	HMEC_rep1	chr6	500000	3264.378507083809	342	0.7717894894085827
2	HMEC_rep1	chr6	1000000	939.5627555038196	341	0.7717894894085827
3	HMEC_rep1	chr6	1500000	454.86526142738967	340	0.7717894894085827
4	HMEC_rep1	chr6	2000000	265.5807913347708	339	0.7717894894085827
5	HMEC_rep1	chr6	2500000	180.6505155534626	338	0.7717894894085827
6	HMEC_rep1	chr6	3000000	135.81270526189505	337	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr7	0	14591.75208626038	319	0.7717894894085827
1	HMEC_rep1	chr7	500000	3223.513769828543	318	0.7717894894085827
2	HMEC_rep1	chr7	1000000	907.6882040785742	317	0.7717894894085827
3	HMEC_rep1	chr7	1500000	456.52366487003275	316	0.7717894894085827
4	HMEC_rep1	chr7	2000000	272.138849019588	315	0.7717894894085827
5	HMEC_rep1	chr7	2500000	186.77630429221384	314	0.7717894894085827
6	HMEC_rep1	chr7	3000000	146.0894881793602	313	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr8	0	14164.104622311059	293	0.7717894894085827
1	HMEC_rep1	chr8	500000	3208.6972996344907	292	0.7717894894085827
2	HMEC_rep1	chr8	1000000	946.1494525249364	291	0.7717894894085827
3	HMEC_rep1	chr8	1500000	465.54549598093183	290	0.7717894894085827
4	HMEC_rep1	chr8	2000000	283.41005982708975	289	0.7717894894085827
5	HMEC_rep1	chr8	2500000	197.8634723440936	288	0.7717894894085827
6	HMEC_rep1	chr8	3000000	156.02381749864782	287	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr9	0	13097.260692679043	283	0.7717894894085827
1	HMEC_rep1	chr9	500000	2717.0655742830454	282	0.7717894894085827
2	HMEC_rep1	chr9	1000000	781.189500470591	281	0.7717894894085827
3	HMEC_rep1	chr9	1500000	390.68493688045294	280	0.7717894894085827
4	HMEC_rep1	chr9	2000000	264.6370330336976	279	0.7717894894085827
5	HMEC_rep1	chr9	2500000	186.22603399557445	278	0.7717894894085827
6	HMEC_rep1	chr9	3000000	142.4817223097312	277	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr10	0	14861.997384516304	272	0.7717894894085827
1	HMEC_rep1	chr10	500000	3142.092325462544	271	0.7717894894085827
2	HMEC_rep1	chr10	1000000	908.6589787756944	270	0.7717894894085827
3	HMEC_rep1	chr10	1500000	445.5903640375357	269	0.7717894894085827
4	HMEC_rep1	chr10	2000000	273.1796622188257	268	0.7717894894085827
5	HMEC_rep1	chr10	2500000	190.943901576194	267	0.7717894894085827
6	HMEC_rep1	chr10	3000000	141.03427971304492	266	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr11	0	14867.99129591835	271	0.7717894894085827
1	HMEC_rep1	chr11	500000	3138.091113766496	270	0.7717894894085827
2	HMEC_rep1	chr11	1000000	846.0170004527198	269	0.7717894894085827
3	HMEC_rep1	chr11	1500000	428.9633962031366	268	0.7717894894085827
4	HMEC_rep1	chr11	2000000	254.89910577634174	267	0.7717894894085827
5	HMEC_rep1	chr11	2500000	175.88182680883327	266	0.7717894894085827
6	HMEC_rep1	chr11	3000000	133.79475367550202	265	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr12	0	15184.978920796577	268	0.7717894894085827
1	HMEC_rep1	chr12	500000	3242.805487435039	267	0.7717894894085827
2	HMEC_rep1	chr12	1000000	870.4787565261219	266	0.7717894894085827
3	HMEC_rep1	chr12	1500000	416.30164871559714	265	0.7717894894085827
4	HMEC_rep1	chr12	2000000	250.14193210041068	264	0.7717894894085827
5	HMEC_rep1	chr12	2500000	170.98152124485475	263	0.7717894894085827
6	HMEC_rep1	chr12	3000000	132.81763167136347	262	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr13	0	11782.499543257149	231	0.7717894894085827
1	HMEC_rep1	chr13	500000	2757.4488583080374	230	0.7717894894085827
2	HMEC_rep1	chr13	1000000	885.2109676057189	229	0.7717894894085827
3	HMEC_rep1	chr13	1500000	451.3301952997281	228	0.7717894894085827
4	HMEC_rep1	chr13	2000000	275.13911273370394	227	0.7717894894085827
5	HMEC_rep1	chr13	2500000	195.76506844765743	226	0.7717894894085827
6	HMEC_rep1	chr13	3000000	154.15711473714975	225	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr14	0	12321.149413111578	215	0.7717894894085827
1	HMEC_rep1	chr14	500000	2596.9259870717283	214	0.7717894894085827
2	HMEC_rep1	chr14	1000000	746.6785139108766	213	0.7717894894085827
3	HMEC_rep1	chr14	1500000	374.7362068884404	212	0.7717894894085827
4	HMEC_rep1	chr14	2000000	233.0521561898501	211	0.7717894894085827
5	HMEC_rep1	chr14	2500000	161.9065603226531	210	0.7717894894085827
6	HMEC_rep1	chr14	3000000	123.03909120189998	209	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr15	0	12883.863309437227	206	0.7717894894085827
1	HMEC_rep1	chr15	500000	2598.369575995005	205	0.7717894894085827
2	HMEC_rep1	chr15	1000000	673.4857814335775	204	0.7717894894085827
3	HMEC_rep1	chr15	1500000	323.12376869421337	203	0.7717894894085827
4	HMEC_rep1	chr15	2000000	215.0680407697891	202	0.7717894894085827
5	HMEC_rep1	chr15	2500000	143.06171495601413	201	0.7717894894085827
6	HMEC_rep1	chr15	3000000	103.64893333348823	200	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr16	0	14002.671188848273	181	0.7717894894085827
1	HMEC_rep1	chr16	500000	2709.511996414371	180	0.7717894894085827
2	HMEC_rep1	chr16	1000000	764.6935076125759	179	0.7717894894085827
3	HMEC_rep1	chr16	1500000	394.4500761621482	178	0.7717894894085827
4	HMEC_rep1	chr16	2000000	223.15994260613311	177	0.7717894894085827
5	HMEC_rep1	chr16	2500000	150.00304901044538	176	0.7717894894085827
6	HMEC_rep1	chr16	3000000	114.68976022761161	175	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr17	0	16877.60556991435	163	0.7717894894085827
1	HMEC_rep1	chr17	500000	3018.0029747960925	162	0.7717894894085827
2	HMEC_rep1	chr17	1000000	648.0439016742718	161	0.7717894894085827
3	HMEC_rep1	chr17	1500000	298.28695734729536	160	0.7717894894085827
4	HMEC_rep1	chr17	2000000	179.5183242261304	159	0.7717894894085827
5	HMEC_rep1	chr17	2500000	122.34623343228854	158	0.7717894894085827
6	HMEC_rep1	chr17	3000000	97.12442677181777	157	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr18	0	14187.781065091584	157	0.7717894894085827
1	HMEC_rep1	chr18	500000	3216.716412838118	156	0.7717894894085827
2	HMEC_rep1	chr18	1000000	935.8564130531212	155	0.7717894894085827
3	HMEC_rep1	chr18	1500000	462.42067142319644	154	0.7717894894085827
4	HMEC_rep1	chr18	2000000	261.9492984357394	153	0.7717894894085827
5	HMEC_rep1	chr18	2500000	179.4801980249276	152	0.7717894894085827
6	HMEC_rep1	chr18	3000000	141.9708313726635	151	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr19	0	16486.387288209076	119	0.7717894894085827
1	HMEC_rep1	chr19	500000	3020.89392610279	118	0.7717894894085827
2	HMEC_rep1	chr19	1000000	735.4461927192491	117	0.7717894894085827
3	HMEC_rep1	chr19	1500000	357.8245996969156	116	0.7717894894085827
4	HMEC_rep1	chr19	2000000	220.9914868448792	115	0.7717894894085827
5	HMEC_rep1	chr19	2500000	145.27393335167275	114	0.7717894894085827
6	HMEC_rep1	chr19	3000000	111.89011684137635	113	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr20	0	15250.309317322724	127	0.7717894894085827
1	HMEC_rep1	chr20	500000	3176.7710395142467	126	0.7717894894085827
2	HMEC_rep1	chr20	1000000	780.5040633050432	125	0.7717894894085827
3	HMEC_rep1	chr20	1500000	363.3525583365219	124	0.7717894894085827
4	HMEC_rep1	chr20	2000000	225.828290563582	123	0.7717894894085827
5	HMEC_rep1	chr20	2500000	148.63263994552153	122	0.7717894894085827
6	HMEC_rep1	chr20	3000000	110.16211909572007	121	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr21	0	11631.532296689886	97	0.7717894894085827
1	HMEC_rep1	chr21	500000	2318.8005207236847	96	0.7717894894085827
2	HMEC_rep1	chr21	1000000	660.4728576531168	95	0.7717894894085827
3	HMEC_rep1	chr21	1500000	345.8905003748207	94	0.7717894894085827
4	HMEC_rep1	chr21	2000000	225.93261437589103	93	0.7717894894085827
5	HMEC_rep1	chr21	2500000	157.94778890083896	92	0.7717894894085827
6	HMEC_rep1	chr21	3000000	123.08003228926309	91	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chr22	0	12057.298088844445	103	0.7717894894085827
1	HMEC_rep1	chr22	500000	2166.204773279882	102	0.7717894894085827
2	HMEC_rep1	chr22	1000000	490.05889047197945	101	0.7717894894085827
3	HMEC_rep1	chr22	1500000	215.8214702841984	100	0.7717894894085827
4	HMEC_rep1	chr22	2000000	117.97240345059568	99	0.7717894894085827
5	HMEC_rep1	chr22	2500000	78.14134063864586	98	0.7717894894085827
6	HMEC_rep1	chr22	3000000	67.57444395916373	97	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chrX	0	11216.15635118382	311	0.7717894894085827
1	HMEC_rep1	chrX	500000	2572.066540564431	310	0.7717894894085827
2	HMEC_rep1	chrX	1000000	916.0588849669948	309	0.7717894894085827
3	HMEC_rep1	chrX	1500000	564.1656521011845	308	0.7717894894085827
4	HMEC_rep1	chrX	2000000	366.34517175526884	307	0.7717894894085827
5	HMEC_rep1	chrX	2500000	272.9720829314514	306	0.7717894894085827
6	HMEC_rep1	chrX	3000000	255.27345931549178	305	0.7717894894085827
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC_rep1	chrY	0	1533.195810649529	119	0.7717894894085827
1	HMEC_rep1	chrY	500000	103.76243922459909	118	0.7717894894085827
2	HMEC_rep1	chrY	1000000	15.098977430736085	117	0.7717894894085827
3	HMEC_rep1	chrY	3000000	5.639881082079822	113	0.7717894894085827
