6	HMEC	chr6	3000000	183.55714811442994	337	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr7	0	21751.99684139033	319	0.9988267405184803
1	HMEC	chr7	500000	4299.264697648091	318	0.9988267405184803
2	HMEC	chr7	1000000	1204.7716369941438	317	0.9988267405184803
3	HMEC	chr7	1500000	608.9828856113985	316	0.9988267405184803
4	HMEC	chr7	2000000	364.4712115266035	315	0.9988267405184803
5	HMEC	chr7	2500000	251.09559455625924	314	0.9988267405184803
6	HMEC	chr7	3000000	196.38473112317524	313	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr8	0	21190.132687144334	293	0.9988267405184803
1	HMEC	chr8	500000	4295.260379343128	292	0.9988267405184803
2	HMEC	chr8	1000000	1251.0800020929073	291	0.9988267405184803
3	HMEC	chr8	1500000	620.9054017023201	290	0.9988267405184803
4	HMEC	chr8	2000000	380.9167233122029	289	0.9988267405184803
5	HMEC	chr8	2500000	267.0617235885463	288	0.9988267405184803
6	HMEC	chr8	3000000	210.94489161233176	287	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr9	0	19562.618068418033	283	0.9988267405184803
1	HMEC	chr9	500000	3628.7852614998596	282	0.9988267405184803
2	HMEC	chr9	1000000	1038.0054075725125	281	0.9988267405184803
3	HMEC	chr9	1500000	523.252342483812	280	0.9988267405184803
4	HMEC	chr9	2000000	355.29777699722496	279	0.9988267405184803
5	HMEC	chr9	2500000	252.4240515390106	278	0.9988267405184803
6	HMEC	chr9	3000000	196.09692841130666	277	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr10	0	22189.92907432367	272	0.9988267405184803
1	HMEC	chr10	500000	4178.241637755527	271	0.9988267405184803
2	HMEC	chr10	1000000	1203.604061284656	270	0.9988267405184803
3	HMEC	chr10	1500000	594.5342608663541	269	0.9988267405184803
4	HMEC	chr10	2000000	363.8510156679772	268	0.9988267405184803
5	HMEC	chr10	2500000	255.36091287103832	267	0.9988267405184803
6	HMEC	chr10	3000000	187.52628698627817	266	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr11	0	22167.292956041852	271	0.9988267405184803
1	HMEC	chr11	500000	4181.370369635804	270	0.9988267405184803
2	HMEC	chr11	1000000	1120.2354247609226	269	0.9988267405184803
3	HMEC	chr11	1500000	570.8682523586399	268	0.9988267405184803
4	HMEC	chr11	2000000	339.47839230668626	267	0.9988267405184803
5	HMEC	chr11	2500000	235.52661314119322	266	0.9988267405184803
6	HMEC	chr11	3000000	179.4521649873937	265	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr12	0	22646.075890901036	268	0.9988267405184803
1	HMEC	chr12	500000	4329.054202634223	267	0.9988267405184803
2	HMEC	chr12	1000000	1153.1457950237996	266	0.9988267405184803
3	HMEC	chr12	1500000	555.7057306636116	265	0.9988267405184803
4	HMEC	chr12	2000000	334.883399610096	264	0.9988267405184803
5	HMEC	chr12	2500000	229.34763402332456	263	0.9988267405184803
6	HMEC	chr12	3000000	178.75122281551037	262	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr13	0	17569.22805582959	231	0.9988267405184803
1	HMEC	chr13	500000	3701.185455120123	230	0.9988267405184803
2	HMEC	chr13	1000000	1178.0051727043017	229	0.9988267405184803
3	HMEC	chr13	1500000	603.6022614796643	228	0.9988267405184803
4	HMEC	chr13	2000000	370.66872227443827	227	0.9988267405184803
5	HMEC	chr13	2500000	266.2790597354226	226	0.9988267405184803
6	HMEC	chr13	3000000	209.14659653142436	225	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr14	0	18397.91309196784	215	0.9988267405184803
1	HMEC	chr14	500000	3471.5780569707945	214	0.9988267405184803
2	HMEC	chr14	1000000	991.8127085561158	213	0.9988267405184803
3	HMEC	chr14	1500000	503.063591511358	212	0.9988267405184803
4	HMEC	chr14	2000000	314.7928171002506	211	0.9988267405184803
5	HMEC	chr14	2500000	220.3980886504549	210	0.9988267405184803
6	HMEC	chr14	3000000	167.14510113452624	209	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr15	0	19110.594545723354	206	0.9988267405184803
1	HMEC	chr15	500000	3459.2254615779543	205	0.9988267405184803
2	HMEC	chr15	1000000	895.3116959910611	204	0.9988267405184803
3	HMEC	chr15	1500000	426.436915885366	203	0.9988267405184803
4	HMEC	chr15	2000000	284.1253565345079	202	0.9988267405184803
5	HMEC	chr15	2500000	188.8740865341946	201	0.9988267405184803
6	HMEC	chr15	3000000	139.7788199263266	200	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr16	0	20942.276900633504	181	0.9988267405184803
1	HMEC	chr16	500000	3601.5270324871144	180	0.9988267405184803
2	HMEC	chr16	1000000	1005.965473360246	179	0.9988267405184803
3	HMEC	chr16	1500000	520.8881243862091	178	0.9988267405184803
4	HMEC	chr16	2000000	296.33146198096244	177	0.9988267405184803
5	HMEC	chr16	2500000	199.01767925686988	176	0.9988267405184803
6	HMEC	chr16	3000000	154.3986440312667	175	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr17	0	25097.291795593213	163	0.9988267405184803
1	HMEC	chr17	500000	3990.2430034238764	162	0.9988267405184803
2	HMEC	chr17	1000000	853.5949032341209	161	0.9988267405184803
3	HMEC	chr17	1500000	395.0960218139374	160	0.9988267405184803
4	HMEC	chr17	2000000	238.7499515816395	159	0.9988267405184803
5	HMEC	chr17	2500000	163.13071642474304	158	0.9988267405184803
6	HMEC	chr17	3000000	129.01141213444035	157	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr18	0	21169.999578743984	157	0.9988267405184803
1	HMEC	chr18	500000	4297.780056966373	156	0.9988267405184803
2	HMEC	chr18	1000000	1244.6080736955935	155	0.9988267405184803
3	HMEC	chr18	1500000	619.8356130609793	154	0.9988267405184803
4	HMEC	chr18	2000000	356.2301595436666	153	0.9988267405184803
5	HMEC	chr18	2500000	245.21878149417586	152	0.9988267405184803
6	HMEC	chr18	3000000	195.29315809753857	151	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr19	0	24660.768718591626	119	0.9988267405184803
1	HMEC	chr19	500000	3997.6792412242135	118	0.9988267405184803
2	HMEC	chr19	1000000	946.2382587555762	117	0.9988267405184803
3	HMEC	chr19	1500000	461.9806516023394	116	0.9988267405184803
4	HMEC	chr19	2000000	283.8590456118709	115	0.9988267405184803
5	HMEC	chr19	2500000	189.0596693471072	114	0.9988267405184803
6	HMEC	chr19	3000000	144.48074925940617	113	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr20	0	22752.198196360205	127	0.9988267405184803
1	HMEC	chr20	500000	4233.139274179495	126	0.9988267405184803
2	HMEC	chr20	1000000	1031.6827162650368	125	0.9988267405184803
3	HMEC	chr20	1500000	487.82008636638307	124	0.9988267405184803
4	HMEC	chr20	2000000	301.55159208631085	123	0.9988267405184803
5	HMEC	chr20	2500000	201.2044711883958	122	0.9988267405184803
6	HMEC	chr20	3000000	148.4151877200227	121	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr21	0	17323.082839094368	97	0.9988267405184803
1	HMEC	chr21	500000	3132.30014311869	96	0.9988267405184803
2	HMEC	chr21	1000000	888.2651446087874	95	0.9988267405184803
3	HMEC	chr21	1500000	467.73305212317183	94	0.9988267405184803
4	HMEC	chr21	2000000	306.90386524826596	93	0.9988267405184803
5	HMEC	chr21	2500000	216.43691441761737	92	0.9988267405184803
6	HMEC	chr21	3000000	169.43086923056205	91	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr22	0	17799.790509368682	103	0.9988267405184803
1	HMEC	chr22	500000	2840.854563167679	102	0.9988267405184803
2	HMEC	chr22	1000000	635.016011218235	101	0.9988267405184803
3	HMEC	chr22	1500000	283.08702658356947	100	0.9988267405184803
4	HMEC	chr22	2000000	152.2883879868918	99	0.9988267405184803
5	HMEC	chr22	2500000	101.56004306707177	98	0.9988267405184803
6	HMEC	chr22	3000000	89.90412885538358	97	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chrX	0	17197.66566955171	311	0.9988267405184803
1	HMEC	chrX	500000	3475.9421462122064	310	0.9988267405184803
2	HMEC	chrX	1000000	1211.966186695552	309	0.9988267405184803
3	HMEC	chrX	1500000	732.2926411627205	308	0.9988267405184803
4	HMEC	chrX	2000000	490.2196462874255	307	0.9988267405184803
5	HMEC	chrX	2500000	364.8262669673169	306	0.9988267405184803
6	HMEC	chrX	3000000	309.5095410447241	305	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chrY	0	2507.2550055666798	119	0.9988267405184803
1	HMEC	chrY	500000	133.6667458167947	118	0.9988267405184803
2	HMEC	chrY	1000000	25.38469987357561	117	0.9988267405184803
3	HMEC	chrY	3000000	5.43961806163106	113	0.9988267405184803
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr1	0	14705.487621030514	499	0.9953878644935932
1	HCC70	chr1	500000	4039.024333162392	498	0.9953878644935932
2	HCC70	chr1	1000000	1296.1591609565955	497	0.9953878644935932
3	HCC70	chr1	1500000	695.5141096402126	496	0.9953878644935932
4	HCC70	chr1	2000000	442.82023988582154	495	0.9953878644935932
5	HCC70	chr1	2500000	327.76887993819963	494	0.9953878644935932
6	HCC70	chr1	3000000	251.74267687677843	493	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr2	0	15286.536880862392	487	0.9953878644935932
1	HCC70	chr2	500000	4452.328848210415	486	0.9953878644935932
2	HCC70	chr2	1000000	1587.6972636208384	485	0.9953878644935932
3	HCC70	chr2	1500000	835.18727729716	484	0.9953878644935932
4	HCC70	chr2	2000000	534.8637841150587	483	0.9953878644935932
5	HCC70	chr2	2500000	388.5424675422861	482	0.9953878644935932
6	HCC70	chr2	3000000	297.3520469602211	481	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr3	0	14805.054247147036	397	0.9953878644935932
1	HCC70	chr3	500000	4291.65053215284	396	0.9953878644935932
2	HCC70	chr3	1000000	1501.977750138437	395	0.9953878644935932
3	HCC70	chr3	1500000	832.0273069874553	394	0.9953878644935932
4	HCC70	chr3	2000000	544.6729133654601	393	0.9953878644935932
5	HCC70	chr3	2500000	392.7507672220158	392	0.9953878644935932
6	HCC70	chr3	3000000	297.9570214134371	391	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr4	0	14734.638041062877	383	0.9953878644935932
1	HCC70	chr4	500000	4416.003025280501	382	0.9953878644935932
2	HCC70	chr4	1000000	1614.1134464154918	381	0.9953878644935932
3	HCC70	chr4	1500000	906.2791372867596	380	0.9953878644935932
4	HCC70	chr4	2000000	600.8132606609954	379	0.9953878644935932
5	HCC70	chr4	2500000	439.25369076661076	378	0.9953878644935932
6	HCC70	chr4	3000000	335.98138135526665	377	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr5	0	14575.5429736282	362	0.9953878644935932
1	HCC70	chr5	500000	4236.84476745241	361	0.9953878644935932
2	HCC70	chr5	1000000	1580.8209554987536	360	0.9953878644935932
3	HCC70	chr5	1500000	871.6681943997783	359	0.9953878644935932
4	HCC70	chr5	2000000	579.3777773734145	358	0.9953878644935932
5	HCC70	chr5	2500000	420.7572304022089	357	0.9953878644935932
6	HCC70	chr5	3000000	323.13593492367875	356	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr6	0	15465.739007693652	343	0.9953878644935932
1	HCC70	chr6	500000	4476.715604466382	342	0.9953878644935932
2	HCC70	chr6	1000000	1591.8605870793604	341	0.9953878644935932
3	HCC70	chr6	1500000	876.578091945885	340	0.9953878644935932
4	HCC70	chr6	2000000	550.4647786345521	339	0.9953878644935932
5	HCC70	chr6	2500000	390.43916548606256	338	0.9953878644935932
6	HCC70	chr6	3000000	299.768773030667	337	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr7	0	14477.641239700748	319	0.9953878644935932
1	HCC70	chr7	500000	4237.4302102111305	318	0.9953878644935932
2	HCC70	chr7	1000000	1505.767146014498	317	0.9953878644935932
3	HCC70	chr7	1500000	826.0739085478729	316	0.9953878644935932
4	HCC70	chr7	2000000	522.0917191819154	315	0.9953878644935932
5	HCC70	chr7	2500000	386.37302890903965	314	0.9953878644935932
6	HCC70	chr7	3000000	305.12650728615415	313	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr8	0	14685.24778144027	293	0.9953878644935932
1	HCC70	chr8	500000	4259.021002424453	292	0.9953878644935932
2	HCC70	chr8	1000000	1507.5866508398901	291	0.9953878644935932
3	HCC70	chr8	1500000	819.1668590765091	290	0.9953878644935932
4	HCC70	chr8	2000000	546.3558110974524	289	0.9953878644935932
5	HCC70	chr8	2500000	406.0784842814256	288	0.9953878644935932
6	HCC70	chr8	3000000	328.86580954449767	287	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr9	0	12957.222776064968	283	0.9953878644935932
1	HCC70	chr9	500000	3581.414202914363	282	0.9953878644935932
2	HCC70	chr9	1000000	1259.2096314514474	281	0.9953878644935932
3	HCC70	chr9	1500000	710.5866128551797	280	0.9953878644935932
4	HCC70	chr9	2000000	495.73399657215975	279	0.9953878644935932
5	HCC70	chr9	2500000	352.95994599037766	278	0.9953878644935932
6	HCC70	chr9	3000000	285.7235653676068	277	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr10	0	15241.662154981721	272	0.9953878644935932
1	HCC70	chr10	500000	4211.685917063527	271	0.9953878644935932
2	HCC70	chr10	1000000	1466.8517089131733	270	0.9953878644935932
3	HCC70	chr10	1500000	807.0228917168101	269	0.9953878644935932
4	HCC70	chr10	2000000	524.3981545753786	268	0.9953878644935932
5	HCC70	chr10	2500000	381.4275489603679	267	0.9953878644935932
6	HCC70	chr10	3000000	292.2295396400373	266	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr11	0	15989.009518925004	271	0.9953878644935932
1	HCC70	chr11	500000	4518.371756863298	270	0.9953878644935932
2	HCC70	chr11	1000000	1494.539498404993	269	0.9953878644935932
3	HCC70	chr11	1500000	822.4857333848284	268	0.9953878644935932
4	HCC70	chr11	2000000	533.8825076240342	267	0.9953878644935932
5	HCC70	chr11	2500000	383.6741788984936	266	0.9953878644935932
6	HCC70	chr11	3000000	301.4811632344441	265	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr12	0	15734.29271917354	268	0.9953878644935932
1	HCC70	chr12	500000	4486.465596270905	267	0.9953878644935932
2	HCC70	chr12	1000000	1505.7893475747271	266	0.9953878644935932
3	HCC70	chr12	1500000	830.9014646956946	265	0.9953878644935932
4	HCC70	chr12	2000000	541.0842322538356	264	0.9953878644935932
5	HCC70	chr12	2500000	392.72648475279647	263	0.9953878644935932
6	HCC70	chr12	3000000	315.1226808808347	262	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr13	0	11995.889349497646	231	0.9953878644935932
1	HCC70	chr13	500000	3592.526505240879	230	0.9953878644935932
2	HCC70	chr13	1000000	1360.0861551940468	229	0.9953878644935932
3	HCC70	chr13	1500000	770.5110445913472	228	0.9953878644935932
4	HCC70	chr13	2000000	514.2085941437068	227	0.9953878644935932
5	HCC70	chr13	2500000	392.0413011643467	226	0.9953878644935932
6	HCC70	chr13	3000000	305.7129287562558	225	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr14	0	12424.885494912316	215	0.9953878644935932
1	HCC70	chr14	500000	3509.5439672488274	214	0.9953878644935932
2	HCC70	chr14	1000000	1206.6675274600352	213	0.9953878644935932
3	HCC70	chr14	1500000	666.0425817726542	212	0.9953878644935932
4	HCC70	chr14	2000000	437.3985623489156	211	0.9953878644935932
5	HCC70	chr14	2500000	321.4042917245424	210	0.9953878644935932
6	HCC70	chr14	3000000	259.0757686549475	209	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr15	0	13334.430320369926	206	0.9953878644935932
1	HCC70	chr15	500000	3624.186438722236	205	0.9953878644935932
2	HCC70	chr15	1000000	1197.3197230593148	204	0.9953878644935932
3	HCC70	chr15	1500000	658.0862311171808	203	0.9953878644935932
4	HCC70	chr15	2000000	437.43416668387505	202	0.9953878644935932
5	HCC70	chr15	2500000	307.2797709610186	201	0.9953878644935932
6	HCC70	chr15	3000000	233.25836743780366	200	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr16	0	13807.486030364274	181	0.9953878644935932
1	HCC70	chr16	500000	3608.7610080413124	180	0.9953878644935932
2	HCC70	chr16	1000000	1195.0207092847006	179	0.9953878644935932
3	HCC70	chr16	1500000	662.9622011303795	178	0.9953878644935932
4	HCC70	chr16	2000000	409.92757496289596	177	0.9953878644935932
5	HCC70	chr16	2500000	303.7154257118084	176	0.9953878644935932
6	HCC70	chr16	3000000	249.576497577868	175	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr17	0	18771.7283362336	163	0.9953878644935932
1	HCC70	chr17	500000	4692.405930864727	162	0.9953878644935932
2	HCC70	chr17	1000000	1382.4505132721276	161	0.9953878644935932
3	HCC70	chr17	1500000	669.753565095216	160	0.9953878644935932
4	HCC70	chr17	2000000	404.1256582341252	159	0.9953878644935932
5	HCC70	chr17	2500000	287.42534172161663	158	0.9953878644935932
6	HCC70	chr17	3000000	235.8353076090736	157	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr18	0	14443.689051858173	157	0.9953878644935932
1	HCC70	chr18	500000	4235.657849745547	156	0.9953878644935932
2	HCC70	chr18	1000000	1464.384603683492	155	0.9953878644935932
3	HCC70	chr18	1500000	782.0650169395187	154	0.9953878644935932
4	HCC70	chr18	2000000	516.2868419703757	153	0.9953878644935932
5	HCC70	chr18	2500000	396.58486048066015	152	0.9953878644935932
6	HCC70	chr18	3000000	332.6728568571842	151	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr19	0	17985.186791822776	119	0.9953878644935932
1	HCC70	chr19	500000	4566.7415033953675	118	0.9953878644935932
2	HCC70	chr19	1000000	1385.5407778198978	117	0.9953878644935932
3	HCC70	chr19	1500000	712.1445015012093	116	0.9953878644935932
4	HCC70	chr19	2000000	448.7254237766292	115	0.9953878644935932
5	HCC70	chr19	2500000	325.33797510734144	114	0.9953878644935932
6	HCC70	chr19	3000000	256.68836821825784	113	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr20	0	15774.105424277803	127	0.9953878644935932
1	HCC70	chr20	500000	4385.860550341233	126	0.9953878644935932
2	HCC70	chr20	1000000	1432.1771978082093	125	0.9953878644935932
3	HCC70	chr20	1500000	753.7290058369523	124	0.9953878644935932
4	HCC70	chr20	2000000	494.9266264188882	123	0.9953878644935932
5	HCC70	chr20	2500000	359.9519580186591	122	0.9953878644935932
6	HCC70	chr20	3000000	278.72842972376367	121	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr21	0	12301.671880037857	97	0.9953878644935932
1	HCC70	chr21	500000	3335.612103193774	96	0.9953878644935932
2	HCC70	chr21	1000000	1169.9653833463801	95	0.9953878644935932
3	HCC70	chr21	1500000	656.5690691944459	94	0.9953878644935932
4	HCC70	chr21	2000000	444.25755768174145	93	0.9953878644935932
5	HCC70	chr21	2500000	320.1520692734612	92	0.9953878644935932
6	HCC70	chr21	3000000	246.78284895875058	91	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr22	0	12541.90121862947	103	0.9953878644935932
1	HCC70	chr22	500000	3078.552355921388	102	0.9953878644935932
2	HCC70	chr22	1000000	946.9331488787448	101	0.9953878644935932
3	HCC70	chr22	1500000	444.0120788767878	100	0.9953878644935932
4	HCC70	chr22	2000000	254.7419970421527	99	0.9953878644935932
5	HCC70	chr22	2500000	185.5879760710274	98	0.9953878644935932
6	HCC70	chr22	3000000	157.04554643865794	97	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chrX	0	12614.075067225738	311	0.9953878644935932
1	HCC70	chrX	500000	3811.6856620268886	310	0.9953878644935932
2	HCC70	chrX	1000000	1493.8359233996982	309	0.9953878644935932
3	HCC70	chrX	1500000	886.6850749863663	308	0.9953878644935932
4	HCC70	chrX	2000000	616.4355881815334	307	0.9953878644935932
5	HCC70	chrX	2500000	470.0468523648426	306	0.9953878644935932
6	HCC70	chrX	3000000	432.0266051643954	305	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chrY	0	2411.5793484881333	119	0.9953878644935932
1	HCC70	chrY	500000	122.42428375557583	118	0.9953878644935932
2	HCC70	chrY	1000000	27.353341299220972	117	0.9953878644935932
3	HCC70	chrY	1500000	47.66671172291063	116	0.9953878644935932
4	HCC70	chrY	3000000	2.898104688047927	113	0.9953878644935932
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr1	0	17841.545070272445	499	0.9804118097797224
1	BT549	chr1	500000	3438.693252381532	498	0.9804118097797224
2	BT549	chr1	1000000	1024.9216254727753	497	0.9804118097797224
3	BT549	chr1	1500000	568.7221433628147	496	0.9804118097797224
4	BT549	chr1	2000000	377.60130385832554	495	0.9804118097797224
5	BT549	chr1	2500000	285.5095968034679	494	0.9804118097797224
6	BT549	chr1	3000000	230.87231933177125	493	0.9804118097797224
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr2	0	19253.703607388987	487	0.9804118097797224
1	BT549	chr2	500000	3987.226386439747	486	0.9804118097797224
2	BT549	chr2	1000000	1296.5539622727613	485	0.9804118097797224
3	BT549	chr2	1500000	735.5314396308014	484	0.9804118097797224
4	BT549	chr2	2000000	483.63265244179576	483	0.9804118097797224
5	BT549	chr2	2500000	365.9809695177569	482	0.9804118097797224
6	BT549	chr2	3000000	279.41233795498545	481	0.9804118097797224
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr3	0	18618.134150035297	397	0.9804118097797224
1	BT549	chr3	500000	3931.309349778969	396	0.9804118097797224
2	BT549	chr3	1000000	1286.3823146930815	395	0.9804118097797224
3	BT549	chr3	1500000	721.0908194057065	394	0.9804118097797224
4	BT549	chr3	2000000	489.0019962504576	393	0.9804118097797224
5	BT549	chr3	2500000	358.2450792873302	392	0.9804118097797224
6	BT549	chr3	3000000	280.39758376598684	391	0.9804118097797224
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr4	0	17996.23778282829	383	0.9804118097797224
1	BT549	chr4	500000	4014.6467637293463	382	0.9804118097797224
2	BT549	chr4	1000000	1371.991005845262	381	0.9804118097797224
3	BT549	chr4	1500000	765.5985381063117	380	0.9804118097797224
4	BT549	chr4	2000000	518.8605067093594	379	0.9804118097797224
5	BT549	chr4	2500000	386.7570316464867	378	0.9804118097797224
6	BT549	chr4	3000000	301.6671357076879	377	0.9804118097797224
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	BT549	chr5	0	18107.69445386126	362	0.9804118097797224
1	BT549	chr5	500000	3873.7447717832792	361	0.9804118097797224
2	BT549	chr5	1000000	1330.326859143423	360	0.9804118097797224
3	BT549	chr5	1500000	726.223728090053	359	0.9804118097797224
